x,y,heading
13.32072913292611,-1.1157419823183872,-0.0008965482806215191
13.327618721688149,-1.1110737182126187,-0.0008925447369566059
13.334508310450186,-1.1064054541068502,-0.0008885411932916924
13.341397899212224,-1.1017371900010817,-0.000884537649626779
13.348287487974261,-1.0970689258953132,-0.0008805341059618657
13.355177076736299,-1.0924006617895448,-0.0008765305622969523
13.362066665498338,-1.0877323976837763,-0.000872527018632039
13.368956254260375,-1.0830641335780078,-0.0008685234749671257
13.375845843022413,-1.0783958694722393,-0.0008645199313022122
13.38273543178445,-1.0737276053664708,-0.000860516387637299
13.389625020546488,-1.0690593412607023,-0.0008565128439723855
13.396514609308525,-1.0643910771549339,-0.0008525093003074722
13.403404198070564,-1.0597228130491654,-0.0008485057566425588
13.410293786832602,-1.055054548943397,-0.0008445022129776454
13.41718337559464,-1.0503862848376284,-0.000840498669312732
13.424072964356677,-1.04571802073186,-0.0008364951256478187
13.430962553118714,-1.0410497566260914,-0.0008324915819829053
13.437852141880754,-1.0363814925203227,-0.000828488038317992
13.444741730642791,-1.0317132284145543,-0.0008244844946530786
13.451631319404829,-1.0270449643087858,-0.0008204809509881652
13.458520908166866,-1.0223767002030175,-0.0008164774073232519
13.465410496928904,-1.017708436097249,-0.0008124738636583385
13.472300085690943,-1.0130401719914806,-0.0008084703199934251
13.47918967445298,-1.0083719078857118,-0.0008044667763285118
13.486079263215018,-1.0037036437799434,-0.0008004632326635984
13.492968851977055,-0.999035379674175,-0.000796459688998685
13.499858440739093,-0.9943671155684065,-0.0007924561453337717
13.506748029501132,-0.989698851462638,-0.0007884526016688582
13.51363761826317,-0.9850305873568695,-0.000784449058003945
13.520527207025207,-0.980362323251101,-0.0007804455143390315
13.527416795787245,-0.9756940591453325,-0.0007764419706741182
13.534306384549282,-0.971025795039564,-0.0007724384270092048
13.54119597331132,-0.9663575309337955,-0.0007684348833442915
13.548085562073359,-0.9616892668280271,-0.000764431339679378
13.554975150835396,-0.9570210027222587,-0.0007604277960144648
13.561864739597434,-0.9523527386164902,-0.0007564242523495513
13.568754328359471,-0.9476844745107216,-0.0007524207086846381
13.575643917121509,-0.9430162104049531,-0.0007484171650197246
13.582533505883548,-0.9383479462991846,-0.0007444136213548113
13.589423094645586,-0.9336796821934161,-0.0007404100776898979
13.596312683407623,-0.9290114180876476,-0.0007364065340249846
13.60320227216966,-0.9243431539818792,-0.0007324029903600711
13.610091860931698,-0.9196748898761107,-0.0007283994466951578
13.616981449693736,-0.9150066257703422,-0.0007243959030302444
13.623871038455775,-0.9103383616645737,-0.000720392359365331
13.630760627217812,-0.9056700975588052,-0.0007163888157004177
13.63765021597985,-0.9010018334530367,-0.0007123852720355044
13.644539804741887,-0.8963335693472683,-0.000708381728370591
13.651429393503925,-0.8916653052414998,-0.0007043781847056776
13.658318982265964,-0.8869970411357313,-0.0007003746410407642
13.665208571028002,-0.8823287770299628,-0.0006963710973758509
13.672098159790039,-0.8776605129241943,-0.0006923675537109375
13.674813506626847,-0.8657856247212627,-0.0006807723847946318
13.677528853463654,-0.853910736518331,-0.0006691772158783261
13.680244200300463,-0.8420358483153995,-0.0006575820469620204
13.68295954713727,-0.8301609601124679,-0.0006459868780457148
13.685674893974078,-0.8182860719095362,-0.000634391709129409
13.688390240810886,-0.8064111837066046,-0.0006227965402131033
13.691105587647693,-0.794536295503673,-0.0006112013712967977
13.693820934484501,-0.7826614073007414,-0.000599606202380492
13.696536281321308,-0.7707865190978097,-0.0005880110334641862
13.699251628158116,-0.7589116308948781,-0.0005764158645478806
13.701966974994924,-0.7470367426919465,-0.0005648206956315749
13.704682321831731,-0.7351618544890148,-0.0005532255267152691
13.70739766866854,-0.7232869662860832,-0.0005416303577989635
13.710113015505346,-0.7114120780831517,-0.0005300351888826578
13.712828362342155,-0.6995371898802201,-0.0005184400199663521
13.715543709178963,-0.6876623016772884,-0.0005068448510500464
13.71825905601577,-0.6757874134743568,-0.0004952496821337407
13.720974402852578,-0.6639125252714252,-0.00048365451321743505
13.723689749689385,-0.6520376370684935,-0.0004720593443011293
13.726405096526193,-0.6401627488655619,-0.00046046417538482364
13.729120443363001,-0.6282878606626303,-0.00044886900646851796
13.731835790199808,-0.6164129724596987,-0.0004372738375522123
13.734551137036616,-0.604538084256767,-0.00042567866863590654
13.737266483873423,-0.5926631960538354,-0.00041408349971960086
13.739981830710231,-0.5807883078509037,-0.0004024883308032952
13.74269717754704,-0.5689134196479722,-0.00039089316188698945
13.745412524383847,-0.5570385314450406,-0.00037929799297068377
13.748127871220655,-0.545163643242109,-0.0003677028240543781
13.750843218057463,-0.5332887550391774,-0.0003561076551380724
13.75355856489427,-0.5214138668362457,-0.00034451248622176673
13.756273911731078,-0.5095389786333141,-0.000332917317305461
13.758989258567885,-0.49766409043038246,-0.0003213221483891553
13.761704605404693,-0.4857892022274508,-0.00030972697947284964
